Year of Birth,Child's First Name,Count
2011,AUSTIN,26
2011,AVI,12
2011,AVRAHAM,38
2011,AVROHOM,27
2011,AVRUM,11
2011,AYDEN,10
2011,BARUCH,21
2011,BECKETT,12
2011,BEN,22
2011,BENJAMIN,230
2011,BENNETT,10
2011,BENZION,13
2011,BERISH,10
2011,BINYOMIN,14
2011,BLAKE,14
2011,BORUCH,16
2011,BRADY,13
2011,BRANDON,44
2011,BRAYDEN,15
2011,BRENDAN,23
2011,BRIAN,30
2011,BRODY,19
2011,BRYAN,14
2011,BRYCE,10
2011,CADEN,10
2011,CALEB,31
2011,CALVIN,10
2011,CAMERON,27
2011,CARMINE,11
2011,CARTER,19
2011,CHAIM,147
2011,CHARLES,129
2011,CHARLIE,20
2011,CHASE,25
2011,CHESKEL,14
2011,CHRISTIAN,76
2011,CHRISTOPHER,92
2011,COLE,37
2011,COLIN,32
2011,CONNOR,53
2011,CONOR,13
2011,COOPER,30
2011,DANIEL,210
2011,DASHIELL,12
2011,DAVID,258
2011,DEAN,24
2011,DECLAN,32
2011,DENNIS,11
2011,DEREK,10
2011,DEVIN,18
2011,DOMINIC,15
2011,DOMINICK,21
2011,DOV,46
2011,DOVID,40
2011,DYLAN,127
2011,EDWARD,41
2011,EFRAIM,25
2011,EITAN,14
2011,ELI,97
2011,ELIAS,21
2011,ELIEZER,38
2011,ELIJAH,35
2011,ELIMELECH,16
2011,ELIYAHU,36
2011,ELLIOT,33
2011,ELLIOTT,12
2011,ELLIS,10
2011,ERIC,27
2011,ETHAN,118
2011,EVAN,60
2011,EZRA,33
2011,FELIX,23
2011,FILIP,13
2011,FINN,23
2011,FRANCESCO,19
2011,FRANK,29
2011,GABRIEL,96
2011,GAVIN,53
2011,GAVRIEL,15
2011,GEORGE,66
2011,GIOVANNI,35
2011,GRAHAM,21
2011,GRANT,14
2011,GRAYSON,19
2011,GREGORY,16
2011,GREYSON,11
2011,GRIFFIN,21
2011,HARRISON,40
2011,HARRY,16
2011,HENRY,149
2011,HERSH,14
2011,HERSHEL,24
2011,HERSHY,21
2011,HUDSON,53
2011,HUGO,11
2011,HUNTER,29
2011,IAN,28
2011,ILAN,17
2011,ISAAC,92
2011,ISAIAH,16
2011,ISRAEL,28
2011,IVAN,13
2011,JACK,183
2011,JACKSON,77
2011,JACOB,265
2011,JAKE,77
2011,JAMES,172
2011,JASON,35
2011,JASPER,20
2011,JAYDEN,39
2011,JESSE,12
2011,JOEL,30
2011,JOHN,166
2011,JONAH,52
2011,JONATHAN,71
2011,JORDAN,32
2011,JOSEPH,281
2011,JOSHUA,89
2011,JUDAH,34
2011,JUDE,13
2011,JULIAN,79
2011,JUSTIN,46
2011,KACPER,11
2011,KAI,15
2011,KENNETH,10
2011,KEVIN,29
2011,KIERAN,13
2011,KYLE,24
2011,LANDON,13
2011,LAZER,20
2011,LEO,85
2011,LEON,20
2011,LEONARDO,29
2011,LEV,10
2011,LEVI,40
2011,LIAM,131
2011,LIPA,19
2011,LOGAN,67
2011,LORENZO,22
2011,LOUIS,23
2011,LUCA,71
2011,LUCAS,128
2011,LUKA,21
2011,LUKAS,16
2011,LUKE,101
2011,MAKSIM,11
2011,MARC,16
2011,MARCO,16
2011,MARCUS,14
2011,MARK,70
2011,MARTIN,21
2011,MASON,75
2011,MATEO,17
2011,MATTEO,30
2011,MATTHEW,189
2011,MAX,95
2011,MAXIM,27
2011,MAXIMILIAN,29
2011,MAXIMUS,14
2011,MAXWELL,38
2011,MAYER,24
2011,MEILECH,11
2011,MEIR,47
2011,MENACHEM,103
2011,MENASHE,11
2011,MENDEL,36
2011,MENDY,11
2011,MICAH,12
2011,MICHAEL,292
2011,MILES,46
2011,MILO,20
2011,MOHAMED,38
2011,MOHAMMED,10
2011,MOISHE,18
2011,MORDECHAI,76
2011,MORRIS,11
2011,MOSES,31
2011,MOSHE,224
2011,NAFTALI,18
2011,NAFTULI,18
2011,NATHAN,71
2011,NATHANIEL,46
2011,NICHOLAS,153
2011,NICO,13
2011,NICOLAS,28
2011,NIKOLAS,10
2011,NOAH,99
2011,NOAM,11
2011,NOLAN,11
2011,NOSSON,10
2011,OLIVER,100
2011,OMAR,33
2011,OSCAR,30
2011,OWEN,65
2011,PARKER,16
2011,PATRICK,56
2011,PAUL,26
2011,PETER,52
2011,PHILIP,26
2011,PINCHAS,15
2011,PINCHUS,13
2011,QUINN,13
2011,RAFAEL,27
2011,RAPHAEL,21
2011,RAYAN,16
2011,REED,10
2011,REID,13
2011,RICHARD,26
2011,RILEY,14
2011,ROBERT,69
2011,ROCCO,19
2011,ROMAN,12
2011,ROWAN,12
2011,RYAN,126
2011,RYDER,16
2011,SALVATORE,36
2011,SAM,35
2011,SAMIR,10
2011,SAMUEL,181
2011,SANTINO,11
2011,SEAN,36
2011,SEBASTIAN,71
2011,SHALOM,11
2011,SHANE,21
2011,SHAUL,10
2011,SHAYA,26
2011,SHEA,16
2011,SHIA,30
2011,SHIMON,94
2011,SHLOIME,15
2011,SHLOIMY,13
2011,SHLOME,17
2011,SHLOMO,61
2011,SHMIEL,17
2011,SHMUEL,44
2011,SHNEUR,11
2011,SHOLOM,21
2011,SHULEM,42
2011,SIDNEY,10
2011,SILAS,10
2011,SIMCHA,32
2011,SIMON,47
2011,SOLOMON,48
2011,SPENCER,15
2011,STEPHEN,10
2011,STEVEN,32
2011,THEODORE,53
2011,THOMAS,121
2011,TIMOTHY,24
2011,TRISTAN,24
2011,TYLER,61
2011,TZVI,41
2011,USHER,29
2011,VICTOR,34
2011,VINCENT,64
2011,VINCENZO,13
2011,WESLEY,10
2011,WILLIAM,170
2011,WYATT,25
2011,XAVIER,18
2011,YAAKOV,45
2011,YAKOV,60
2011,YASEEN,11
2011,YECHEZKEL,11
2011,YECHIEL,27
2011,YEHOSHUA,22
2011,YEHUDA,74
2011,YEHUDAH,10
2011,YIDA,13
2011,YIDEL,11
2011,YISRAEL,14
2011,YISROEL,75
2011,YITZCHAK,17
2011,YITZCHOK,56
2011,YOEL,20
2011,YONAH,10
2011,YOSEF,102
2011,YOUSEF,12
2011,YOUSSEF,11
2011,ZACHARY,86
2011,ZALMEN,14
2011,ZEV,47
2012,ABBY,11
2012,ABIGAIL,29
2012,ADA,12
2012,AISHA,11
2012,ALEXANDRA,12
2012,ALEXIS,18
2012,ALICE,37
2012,ALINA,30
2012,ALISHA,13
2012,ALLISON,16
2012,ALYSSA,18
2012,AMANDA,22
2012,AMAYA,11
2012,AMBER,19
2012,AMELIA,20
2012,AMINA,18
2012,AMY,23
2012,ANAYA,12
2012,ANGEL,14
2012,ANGELA,52
2012,ANGELINA,17
2012,ANISHA,14
2012,ANNA,39
2012,ANNABELLE,12
2012,ANNIE,25
2012,ANYA,19
2012,ARIA,22
2012,ARIANA,18
2012,ARIANNA,21
2012,ARIEL,12
2012,ARISHA,11
2012,ARYA,13
2012,ASHLEY,45
2012,ATHENA,10
2012,AUDREY,35
2012,AVA,47
2012,AVERY,21
2012,AYESHA,19
2012,BELLA,19
2012,BONNIE,12
2012,BRIANNA,10
2012,CAROLINE,11
2012,CATHERINE,26
2012,CECILIA,12
2012,CHARLOTTE,22
2012,CHELSEA,18
2012,CHLOE,172
2012,CHRISTINA,18
2012,CHRISTINE,14
2012,CINDY,15
2012,CLAIRE,27
2012,CONNIE,15
2012,CRYSTAL,17
2012,CYNTHIA,19
2012,DAPHNE,11
2012,DIYA,11
2012,DORIS,13
2012,EILEEN,15
2012,ELAINE,21
2012,ELEANOR,15
2012,ELENA,11
2012,ELINA,14
2012,ELIZABETH,31
2012,ELLA,52
2012,ELLIE,17
2012,EMILY,110
2012,EMMA,97
2012,ERICA,23
2012,ERIN,16
2012,ESTHER,16
2012,EVA,28
2012,EVELYN,37
2012,FAITH,10
2012,FATIMA,33
2012,FIONA,49
2012,GABRIELLA,15
2012,GRACE,51
2012,HAFSA,11
2012,HAILEY,50
2012,HANNAH,46
2012,HAREEM,11
2012,HAZEL,10
2012,HELEN,12
2012,IRENE,23
2012,IRIS,21
2012,ISABELLA,64
2012,ISABELLE,17
2012,IVY,35
2012,JANICE,14
2012,JANNAT,18
2012,JASMINE,26
2012,JENNIFER,23
2012,JENNY,26
2012,JESSICA,40
2012,JOANNA,37
2012,JOCELYN,19
2012,JOLIN,10
2012,JOY,14
2012,JOYCE,28
2012,JUDY,10
2012,JULIA,10
2012,KAITLYN,20
2012,KAREN,13
2012,KATE,17
2012,KATELYN,12
2012,KATHERINE,37
2012,KATIE,12
2012,KAYLA,17
2012,KAYLEE,24
2012,KELLY,13
2012,KHLOE,12
2012,KIMBERLY,13
2012,KYLIE,15
2012,LAUREN,12
2012,LAYLA,13
2012,LEAH,16
2012,LILLIAN,16
2012,LILY,22
2012,LINDA,17
2012,LYDIA,13
2012,MADELEINE,10
2012,MADISON,20
2012,MAGGIE,16
2012,MANDY,15
2012,MANHA,15
2012,MARYAM,13
2012,MAYA,28
2012,MEGAN,19
2012,MELANIE,11
2012,MELODY,26
2012,MIA,49
2012,MICHELLE,48
2012,MILA,14
2012,MIRANDA,11
2012,NATALIE,29
2012,NICOLE,32
2012,NINA,17
2012,OLIVIA,132
2012,PENELOPE,10
2012,PHOEBE,22
2012,QUEENIE,20
2012,RACHEL,24
2012,REBECCA,14
2012,RILEY,10
2012,SABRINA,22
2012,SAMANTHA,34
2012,SARA,24
2012,SARAH,47
2012,SAVANNAH,11
2012,SELENA,22
2012,SELINA,41
2012,SERENA,22
2012,SHARON,14
2012,SHERRY,13
2012,SHIRLEY,20
2012,SOFIA,24
2012,SOPHIA,144
2012,SOPHIE,40
2012,STELLA,33
2012,STEPHANIE,19
2012,SUMMER,10
2012,SYDNEY,13
2012,SYEDA,10
2012,TASNIM,10
2012,TENZIN,31
2012,TIFFANY,42
2012,TINA,15
2012,VANESSA,15
2012,VICKY,25
2012,VICTORIA,25
2012,VIOLET,10
2012,VIVIAN,40
2012,WINNIE,29
2012,XIN,17
2012,ZAHRA,14
2012,ZAINAB,18
2012,ZARA,17
2012,ZOE,32
2012,ZOEY,20
2012,AALIYAH,55
2012,ABIGAIL,66
2012,ADRIANNA,11
2012,AICHA,14
2012,AISHA,19
2012,AISSATOU,13
2012,ALANA,25
2012,ALANI,13
2012,ALEXA,12
2012,ALEXIS,12
2012,ALICIA,15
2012,ALIYAH,20
2012,ALYSSA,30
2012,AMANDA,11
2012,AMAYA,37
2012,AMBER,10
2012,AMELIA,16
2012,AMINA,11
2012,AMINATA,20
2012,AMIRA,16
2012,AMIRAH,27
2012,AMIYAH,14
2012,ANGEL,14
2012,ANGELINA,13
2012,ANIYA,11
2012,ANIYAH,30
2012,ARIA,19
2012,ARIANA,19
2012,ARIANNA,38
2012,ARIEL,36
2012,ARIELLE,23
2012,ASHLEY,17
2012,AUBREE,14
2012,AUBREY,27
2012,AUTUMN,29
2012,AVA,48
2012,AWA,10
2012,AYANNA,13
2012,BELLA,14
2012,BINTOU,11
2012,BRIANNA,32
2012,BRIELLE,42
2012,CAMILLE,10
2012,CHELSEA,29
2012,CHEYENNE,10
2012,CHLOE,70
2012,CHRISTINA,14
2012,DANIELLE,10
2012,DEBORAH,10
2012,DESTINY,38
2012,ELISE,10
2012,ELIZABETH,31
2012,EMILY,35
2012,EMMA,27
2012,ERIN,11
2012,FAITH,42
2012,FANTA,16
2012,FATIMA,29
2012,FATOUMATA,46
2012,GABRIELLA,25
2012,GABRIELLE,42
2012,GENESIS,21
2012,GIANNA,17
2012,GRACE,20
2012,HAILEY,28
2012,HANNAH,22
2012,HARMONY,22
2012,HAWA,13
2012,HEAVEN,25
2012,IMANI,34
2012,ISABELLA,43
2012,JADA,28
2012,JADE,32
2012,JALIYAH,16
2012,JANELLE,17
2012,JANIYAH,15
2012,JASMINE,27
2012,JAYDA,12
2012,JAYLA,25
2012,JESSICA,11
2012,JORDAN,10
2012,JORDYN,19
2012,KAITLYN,14
2012,KALIYAH,10
2012,KAYLA,62
2012,KAYLEE,30
2012,KELSEY,16
2012,KENNEDY,25
2012,KHLOE,49
2012,KIARA,13
2012,KIMORA,23
2012,KYLA,15
2012,KYLEE,15
2012,KYLIE,31
2012,LAILA,38
2012,LAUREN,32
2012,LAYLA,20
2012,LEAH,35
2012,LEILANI,17
2012,LILY,12
2012,LONDON,87
2012,LONDYN,20
2012,LYRIC,16
2012,MACKENZIE,20
2012,MADISON,159
2012,MAKAYLA,53
2012,MAKENZIE,11
2012,MALIA,21
2012,MALIYAH,14
2012,MARIAH,22
2012,MARIAM,34
2012,MARIAMA,24
2012,MAYA,29
2012,MCKENZIE,22
2012,MEGAN,11
2012,MELANIE,23
2012,MELODY,14
2012,MIA,41
2012,MICHELLE,14
2012,MIKAYLA,17
2012,MILAN,23
2012,MIRACLE,18
2012,MORGAN,24
2012,MYA,21
2012,NAOMI,33
2012,NEVAEH,57
2012,NIA,32
2012,NYLA,47
2012,NYLAH,31
2012,OLIVIA,58
2012,OUMOU,13
2012,PAIGE,25
2012,PARIS,29
2012,PEYTON,36
2012,PHOENIX,11
2012,PRINCESS,11
2012,RILEY,23
2012,SAMANTHA,18
2012,SAMARA,15
2012,SAMIYAH,12
2012,SANAA,22
2012,SANAI,19
2012,SANIYAH,16
2012,SARAH,29
2012,SARAI,16
2012,SARIAH,15
2012,SASHA,13
2012,SAVANNAH,37
2012,SERENITY,59
2012,SHAYLA,10
2012,SKYE,13
2012,SKYLA,29
2012,SKYLAH,14
2012,SKYLAR,43
2012,SOPHIA,23
2012,STEPHANIE,10
2012,SUMMER,27
2012,SYDNEY,17
2012,TALIA,11
2012,TAMIA,20
2012,TAYLOR,71
2012,TIANA,17
2012,TORI,13
2012,TRINITY,19
2012,VANESSA,17
2012,VICTORIA,39
2012,VIOLET,11
2012,WYNTER,10
2012,ZOE,36
2012,ZOEY,22
2012,ZURI,10
2012,AALIYAH,68
2012,ABIGAIL,99
2012,ADRIANA,59
2012,ADRIANNA,20
2012,AILEEN,27
2012,ALANA,18
2012,ALANI,14
2012,ALEJANDRA,14
2012,ALESSANDRA,17
2012,ALEXA,66
2012,ALEXANDRA,41
2012,ALEXIA,12
2012,ALICE,22
2012,ALICIA,18
2012,ALINA,18
2012,ALISON,32
2012,ALISSON,16
2012,ALIYAH,17
2012,ALLISON,86
2012,ALLYSON,18
2012,ALONDRA,17
2012,ALYSSA,48
2012,AMALIA,10
2012,AMANDA,42
2012,AMAYA,36
2012,AMBER,25
2012,AMBERLY,11
2012,AMELIA,42
2012,AMELIE,11
2012,AMY,68
2012,ANA,38
2012,ANAIS,10
2012,ANALIA,15
2012,ANDREA,49
2012,ANGELA,26
2012,ANGELICA,19
2012,ANGELINA,59
2012,ANGELIQUE,26
2012,ANGIE,20
2012,ANIYAH,14
2012,ANNA,10
2012,APRIL,15
2012,ARELY,12
2012,ARIA,12
2012,ARIANA,63
2012,ARIANNA,77
2012,ARIEL,16
2012,ARIELLE,10
2012,ASHLEY,159
2012,ATHENA,17
2012,AUBREY,26
2012,AURORA,11
2012,AVA,76
2012,AVERY,17
2012,AVRIL,11
2012,AYLIN,20
2012,BELLA,46
2012,BIANCA,22
2012,BRENDA,12
2012,BRIANA,34
2012,BRIANNA,105
2012,BRIELLE,17
2012,BRITNEY,15
2012,BRITTANY,21
2012,BRYANNA,16
2012,CAMILA,161
2012,CAMILLA,12
2012,CARMEN,19
2012,CAROLINA,13
2012,CAROLINE,14
2012,CATALINA,25
2012,CATHERINE,15
2012,CHARLOTTE,12
2012,CHELSEA,45
2012,CHLOE,57
2012,CHRISTINA,10
2012,CINDY,11
2012,CRYSTAL,17
2012,CYNTHIA,12
2012,DAISY,25
2012,DANA,14
2012,DANIELA,60
2012,DANIELLA,21
2012,DANNA,32
2012,DAYANA,29
2012,DELILAH,25
2012,DENISE,10
2012,DESTINY,40
2012,DIANA,42
2012,DULCE,10
2012,EILEEN,11
2012,ELENA,28
2012,ELIANA,34
2012,ELIANNY,10
2012,ELISA,11
2012,ELIZABETH,69
2012,ELLA,19
2012,EMELY,71
2012,EMILIA,18
2012,EMILY,186
2012,EMMA,125
2012,ERIKA,11
2012,ESMERALDA,24
2012,ESTHER,13
2012,EVA,42
2012,EVANGELINE,10
2012,EVELYN,47
2012,FAITH,21
2012,FATIMA,16
2012,FERNANDA,10
2012,GABRIELA,64
2012,GABRIELLA,79
2012,GENESIS,117
2012,GERALDINE,11
2012,GIA,12
2012,GIANNA,48
2012,GISELLE,40
2012,GRACE,30
2012,GUADALUPE,34
2012,HAILEY,95
2012,HALEY,17
2012,HANNAH,30
2012,HAYLEE,10
2012,HAZEL,15
2012,HEAVEN,17
2012,HEIDI,10
2012,HEIDY,13
2012,HELEN,13
2012,ISABEL,40
2012,ISABELA,13
2012,ISABELLA,327
2012,ITZEL,22
2012,IVANNA,12
2012,IZABELLA,23
2012,JACQUELINE,30
2012,JADA,13
2012,JADE,57
2012,JAELYN,10
2012,JAMIE,17
2012,JASMIN,10
2012,JASMINE,30
2012,JAYLA,24
2012,JAYLAH,18
2012,JAYLEEN,36
2012,JAYLENE,24
2012,JAYLIN,15
2012,JAZLYN,22
2012,JAZMIN,15
2012,JAZMINE,15
2012,JAZZLYN,10
2012,JENNIFER,60
2012,JESSICA,27
2012,JIMENA,13
2012,JOCELYN,39
2012,JOHANNA,16
2012,JOSELYN,23
2012,JULIA,20
2012,JULIANA,14
2012,JULIANNA,14
2012,JULIE,10
2012,JULIET,22
2012,JULIETTE,20
2012,JULISSA,16
2012,KAILEY,17
2012,KAITLYN,31
2012,KAMILA,29
2012,KAREN,28
2012,KARINA,11
2012,KARLA,19
2012,KASSANDRA,13
2012,KATELYN,21
2012,KATHERINE,37
2012,KATIE,13
2012,KAYLA,58
2012,KAYLEE,92
2012,KAYLIE,13
2012,KAYLIN,10
2012,KELLY,21
2012,KELSEY,11
2012,KEYLA,14
2012,KHLOE,50
2012,KIARA,25
2012,KIMBERLY,85
2012,KYLIE,35
2012,LAILA,30
2012,LAURA,11
2012,LAUREN,18
2012,LAYLA,47
2012,LEAH,103
2012,LEILA,27
2012,LEILANI,35
2012,LESLEY,10
2012,LESLIE,34
2012,LESLY,15
2012,LIA,30
2012,LIANA,10
2012,LILIANA,21
2012,LILY,17
2012,LITZY,29
2012,LIZ,10
2012,LIZBETH,25
2012,LONDON,37
2012,LUCIA,13
2012,LUNA,31
2012,LUZ,20
2012,MACKENZIE,11
2012,MADELINE,14
2012,MADELYN,11
2012,MADISON,140
2012,MAKAYLA,21
2012,MARIA,55
2012,MARIAH,25
2012,MARIANA,11
2012,MARILYN,11
2012,MAYA,39
2012,MCKENZIE,13
2012,MEGAN,10
2012,MELANIE,107
2012,MELANY,30
2012,MELINA,12
2012,MELISSA,51
2012,MELODY,30
2012,MIA,207
2012,MIAH,11
2012,MICHELLE,42
2012,MIKAELA,14
2012,MIKAYLA,13
2012,MILA,26
2012,MILAGROS,10
2012,MILEY,17
2012,MIRANDA,16
2012,MIRIAM,10
2012,MYA,33
2012,NAOMI,35
2012,NATALIA,36
2012,NATALIE,39
2012,NATALY,15
2012,NATASHA,24
2012,NATHALIA,10
2012,NATHALIE,19
2012,NATHALY,16
2012,NAYELI,22
2012,NEVAEH,21
2012,NICOLE,58
2012,NOEMI,13
2012,NYLAH,16
2012,OLIVIA,77
2012,PAOLA,13
2012,PARIS,16
2012,PAULA,10
2012,PENELOPE,17
2012,PERLA,22
2012,PEYTON,16
2012,RACHEL,22
2012,REBECCA,18
2012,RIHANNA,13
2012,ROSA,13
2012,ROSELYN,15
2012,RUBY,17
2012,RUTH,13
2012,SABRINA,12
2012,SALOME,10
2012,SAMANTHA,109
2012,SANDRA,10
2012,SARA,21
2012,SARAH,43
2012,SARAI,19
2012,SAVANNA,11
2012,SAVANNAH,41
2012,SCARLET,20
2012,SCARLETT,64
2012,SELENA,15
2012,SERENITY,54
2012,SHERLYN,32
2012,SIENNA,16
2012,SKYLA,16
2012,SKYLAR,16
2012,SOFIA,165
2012,SOPHIA,236
2012,SOPHIE,16
2012,STACEY,11
2012,STACY,13
2012,STELLA,10
2012,STEPHANIE,48
2012,SUMMER,13
2012,TATIANA,14
2012,TIFFANY,22
2012,VALENTINA,68
2012,VALERIA,37
2012,VALERIE,53
2012,VANESSA,44
2012,VERONICA,15
2012,VICTORIA,91
2012,VIOLET,17
2012,VIVIANA,12
2012,WENDY,11
2012,XIMENA,15
2012,YAMILETH,12
2012,YARETZI,48
2012,YESENIA,11
2012,ZOE,67
2012,ZOEY,31
2012,ABIGAIL,113
2012,ADA,14
2012,ADDISON,32
2012,ADELAIDE,19
2012,ADELE,15
2012,ADINA,20
2012,ADRIANA,43
2012,ADRIANNA,23
2012,AHUVA,15
2012,ALANA,12
2012,ALESSANDRA,15
2012,ALESSIA,16
2012,ALEXA,56
2012,ALEXANDRA,110
2012,ALEXANDRIA,10
2012,ALEXIS,23
2012,ALICE,54
2012,ALINA,16
2012,ALISA,12
2012,ALIZA,20
2012,ALLISON,16
2012,ALMA,10
2012,ALYSSA,22
2012,AMALIA,11
2012,AMANDA,17
2012,AMELIA,86
2012,AMELIE,11
2012,AMINA,16
2012,AMIRA,13
2012,AMY,13
2012,ANASTASIA,19
2012,ANGELINA,48
2012,ANNA,90
2012,ANNABEL,11
2012,ANNABELLE,14
2012,ANNE,12
2012,ANTONIA,12
2012,ARIA,17
2012,ARIANA,29
2012,ARIANNA,29
2012,ARIEL,11
2012,ARIELLA,28
2012,ARIELLE,16
2012,ASHLEY,29
2012,ATHENA,12
2012,AUBREY,10
2012,AUDREY,38
2012,AVA,165
2012,AVERY,76
2012,AVIGAIL,13
2012,AVIVA,12
2012,AYA,11
2012,AYLA,18
2012,BAILA,45
2012,BATSHEVA,57
2012,BEATRICE,29
2012,BELLA,22
2012,BIANCA,10
2012,BLIMA,37
2012,BLIMY,21
2012,BRACHA,33
2012,BREINDY,12
2012,BRIANNA,24
2012,BROOKE,26
2012,BRUCHY,21
2012,CAITLIN,10
2012,CAROLINA,10
2012,CAROLINE,48
2012,CASSANDRA,10
2012,CATHERINE,33
2012,CECILIA,28
2012,CELIA,11
2012,CHANA,155
2012,CHANIE,10
2012,CHANY,44
2012,CHARLOTTE,126
2012,CHAVA,38
2012,CHAVY,14
2012,CHAYA,174
2012,CHELSEA,14
2012,CHLOE,96
2012,CHRISTINA,15
2012,CLAIRE,45
2012,CLARA,42
2012,COLETTE,17
2012,CORA,17
2012,DAHLIA,15
2012,DAISY,11
2012,DALIA,11
2012,DANIELA,10
2012,DANIELLA,34
2012,DANIELLE,13
2012,DAPHNE,16
2012,DEVORA,16
2012,DEVORAH,37
2012,DIANA,20
2012,DINA,44
2012,DYLAN,23
2012,EDEN,26
2012,ELEANOR,45
2012,ELENA,20
2012,ELIANA,43
2012,ELISE,14
2012,ELISHEVA,17
2012,ELIZA,18
2012,ELIZABETH,116
2012,ELLA,148
2012,ELLE,20
2012,ELLIANA,11
2012,ELLIE,23
2012,ELOISE,31
2012,ELSA,14
2012,EMERSON,11
2012,EMILIA,44
2012,EMILY,137
2012,EMMA,228
2012,ESME,16
2012,ESTELLE,11
2012,ESTER,11
2012,ESTHER,192
2012,ESTY,12
2012,ETTY,19
2012,EVA,64
2012,EVANGELINE,15
2012,EVE,13
2012,EVELYN,52
2012,FAIGA,29
2012,FAIGY,70
2012,FAITH,10
2012,FATIMA,12
2012,FIONA,29
2012,FRADY,11
2012,FRAIDY,18
2012,FRANCES,13
2012,FRANCESCA,33
2012,FRIMET,13
2012,GABRIELA,10
2012,GABRIELLA,86
2012,GABRIELLE,17
2012,GEMMA,22
2012,GENEVIEVE,18
2012,GEORGIA,16
2012,GIA,36
2012,GIADA,13
2012,GIANNA,48
2012,GITTEL,21
2012,GITTY,69
2012,GIULIA,12
2012,GIULIANA,42
2012,GOLDA,13
2012,GOLDY,25
2012,GRACE,79
2012,GRETA,13
2012,HADASSAH,10
2012,HADLEY,13
2012,HAILEY,36
2012,HANA,13
2012,HANNA,23
2012,HANNAH,83
2012,HARPER,43
2012,HAZEL,16
2012,HELEN,14
2012,HELENA,15
2012,HENNY,14
2012,HINDA,15
2012,HINDY,40
2012,IDY,15
2012,INES,10
2012,IRIS,15
2012,ISABEL,24
2012,ISABELLA,123
2012,ISABELLE,21
2012,ISLA,22
2012,IVY,17
2012,JACQUELINE,26
2012,JADE,11
2012,JANA,16
2012,JANE,20
2012,JASMINE,10
2012,JENNA,17
2012,JENNIFER,13
2012,JESSICA,17
2012,JOANNA,11
2012,JOLIE,11
2012,JORDAN,12
2012,JOSEPHINE,34
2012,JOYCE,10
2012,JUDY,13
2012,JULIA,91
2012,JULIANA,32
2012,JULIANNA,17
2012,JULIE,17
2012,JULIET,38
2012,JULIETTE,25
2012,JUNE,12
2012,KAITLYN,16
2012,KATE,17
2012,KATELYN,12
2012,KATHERINE,41
2012,KATHRYN,17
2012,KATIE,12
2012,KAYA,10
2012,KAYLA,38
2012,KAYLEE,10
2012,KEIRA,24
2012,KIRA,13
2012,LAILA,19
2012,LANA,14
2012,LARA,16
2012,LAURA,14
2012,LAUREN,25
2012,LAYLA,43
2012,LEA,23
2012,LEAH,219
2012,LEILA,30
2012,LENA,15
2012,LEORA,13
2012,LIA,19
2012,LIANA,13
2012,LIBA,13
2012,LIBBY,24
2012,LILA,50
2012,LILAH,13
2012,LILIANA,24
2012,LILLIAN,43
2012,LILLY,19
2012,LILY,104
2012,LINA,12
2012,LIV,10
2012,LIVIA,14
2012,LOLA,15
2012,LOUISA,16
2012,LUCIA,32
2012,LUCY,54
2012,LYLA,11
2012,MACKENZIE,22
2012,MADELEINE,35
2012,MADELINE,55
2012,MADELYN,21
2012,MADISON,66
2012,MAE,10
2012,MAEVE,21
2012,MALAK,18
2012,MALKA,57
2012,MALKY,65
2012,MARGARET,29
2012,MARGOT,11
2012,MARIA,44
2012,MARIAM,20
2012,MARINA,10
2012,MARY,23
2012,MARYAM,10
2012,MATILDA,15
2012,MAYA,120
2012,MELANIE,10
2012,MELISSA,13
2012,MIA,136
2012,MICHAELA,13
2012,MICHELLE,38
2012,MIKAYLA,12
2012,MILA,40
2012,MINDY,30
2012,MIREL,14
2012,MIRI,13
2012,MIRIAM,150
2012,MOLLY,45
2012,MORGAN,22
2012,NAOMI,30
2012,NATALIA,17
2012,NATALIE,46
2012,NECHAMA,25
2012,NICOLE,48
2012,NICOLETTE,14
2012,NINA,42
2012,NOA,28
2012,NOOR,12
2012,NORA,32
2012,OLIVE,18
2012,OLIVIA,198
2012,PAIGE,16
2012,PEARL,31
2012,PENELOPE,54
2012,PEREL,13
2012,PERL,12
2012,PERRY,17
2012,PESSY,27
2012,PEYTON,11
2012,PHOEBE,20
2012,PIPER,18
2012,POLINA,12
2012,QUINN,20
2012,RACHEL,186
2012,RAIZEL,17
2012,RAIZY,52
2012,RAQUEL,12
2012,REAGAN,22
2012,REBECCA,45
2012,REEM,10
2012,REESE,25
2012,RIFKY,14
2012,RILEY,40
2012,RIVKA,96
2012,RIVKY,50
2012,ROCHEL,20
2012,ROIZY,11
2012,ROSA,15
2012,ROSE,36
2012,ROSIE,10
2012,RUBY,38
2012,RUCHY,22
2012,RUTH,17
2012,RYAN,13
2012,SABRINA,29
2012,SADIE,36
2012,SAGE,10
2012,SALMA,15
2012,SAMANTHA,74
2012,SARA,133
2012,SARAH,209
2012,SASHA,13
2012,SAVANNAH,22
2012,SCARLETT,43
2012,SELMA,10
2012,SHAINA,14
2012,SHAINDY,71
2012,SHIFRA,19
2012,SHIRA,16
2012,SHOSHANA,15
2012,SIENA,17
2012,SIENNA,39
2012,SIMA,15
2012,SIMONE,20
2012,SKYLAR,28
2012,SLOANE,19
2012,SOFIA,100
2012,SONIA,10
2012,SOPHIA,198
2012,SOPHIE,90
2012,STELLA,74
